loan_id,customer_id,customer_name,credit_score,employment_status,branch_id,branch_name,city,region,loan_type,loan_amount,interest_rate,approval_date,loan_term_months,loan_status,loan_age_days,total_payments_made,on_time_payments,late_payments,missed_payments,on_time_pct,max_days_overdue,risk_level
1318,318,Customer_318,618,Retired,6,West Coast Tower,Los Angeles,West,Home,6318,6.68,2023-08-12,360,Active,970.1,6,6,0,0,100.0,0.0,Medium Risk
1319,319,Customer_319,619,Retired,7,Miami Beach,Miami,South,Auto,6319,6.6899999999999995,2023-08-13,60,Active,969.1,6,6,0,0,100.0,0.0,Medium Risk
1320,-1,Unknown,0,Unknown,8,Boston Financial,Boston,Northeast,Personal,6320,6.7,2023-08-14,36,Defaulted,968.1,6,0,0,0,0.0,0.0,High Risk
1321,321,Customer_321,621,Employed,1,Downtown Metro,New York,Northeast,Home,6321,6.71,2023-08-15,360,Closed,967.1,6,6,0,0,100.0,0.0,Medium Risk
1322,322,Customer_322,622,Employed,2,Midtown Plaza,New York,Northeast,Auto,6322,6.720000000000001,2023-08-16,60,Closed,966.1,6,6,0,0,100.0,0.0,Medium Risk
1323,323,Customer_323,623,Employed,3,Chicago Central,Chicago,Midwest,Personal,6323,6.73,2023-08-17,36,Closed,965.1,6,6,0,0,100.0,0.0,Medium Risk
1324,324,Customer_324,624,Employed,4,Texas Hub,Houston,South,Home,6324,6.74,2023-08-18,360,Closed,964.1,6,6,0,0,100.0,0.0,Medium Risk
1325,325,Customer_325,625,Self-Employed,5,Silicon Valley,San Jose,West,Auto,6325,6.75,2023-08-19,60,Closed,963.1,6,6,0,0,100.0,0.0,Medium Risk
1326,326,Customer_326,626,Self-Employed,6,West Coast Tower,Los Angeles,West,Personal,6326,6.76,2023-08-20,36,Closed,962.1,6,6,0,0,100.0,0.0,Medium Risk
1327,327,Customer_327,627,Self-Employed,7,Miami Beach,Miami,South,Home,6327,6.77,2023-08-21,360,Closed,961.1,6,6,0,0,100.0,0.0,Medium Risk
1328,328,Customer_328,628,Retired,8,Boston Financial,Boston,Northeast,Auto,6328,6.78,2023-08-22,60,Active,960.1,6,6,0,0,100.0,0.0,Medium Risk
1329,329,Customer_329,629,Retired,1,Downtown Metro,New York,Northeast,Personal,6329,6.79,2023-08-23,36,Active,959.1,6,6,0,0,100.0,0.0,Medium Risk
1330,330,Customer_330,630,Unknown,2,Midtown Plaza,New York,Northeast,Home,6330,6.800000000000001,2023-08-24,360,Active,958.1,6,0,0,0,0.0,0.0,High Risk
1331,331,Customer_331,631,Employed,3,Chicago Central,Chicago,Midwest,Auto,6331,6.8100000000000005,2023-08-25,60,Active,957.1,6,6,0,0,100.0,0.0,Medium Risk
1332,332,Customer_332,632,Employed,4,Texas Hub,Houston,South,Personal,6332,6.82,2023-08-26,36,Active,956.1,6,6,0,0,100.0,0.0,Medium Risk
1333,333,Customer_333,633,Employed,5,Silicon Valley,San Jose,West,Home,6333,6.83,2023-08-27,360,Active,955.1,6,6,0,0,100.0,0.0,Medium Risk
1334,334,Customer_334,634,Employed,6,West Coast Tower,Los Angeles,West,Auto,6334,6.84,2023-08-28,60,Active,954.1,6,6,0,0,100.0,0.0,Medium Risk
1335,-1,Unknown,0,Unknown,7,Miami Beach,Miami,South,Personal,6335,6.85,2023-08-29,36,Active,953.1,6,6,0,0,100.0,0.0,Medium Risk
1336,336,Customer_336,636,Self-Employed,8,Boston Financial,Boston,Northeast,Home,6336,6.859999999999999,2023-08-30,360,Active,952.1,6,6,0,0,100.0,0.0,Medium Risk
1337,337,Customer_337,637,Self-Employed,1,Downtown Metro,New York,Northeast,Auto,6337,6.87,2023-08-31,60,Active,951.1,6,6,0,0,100.0,0.0,Medium Risk
1338,338,Customer_338,638,Retired,2,Midtown Plaza,New York,Northeast,Personal,6338,6.88,2023-09-01,36,Active,950.1,6,6,0,0,100.0,0.0,Medium Risk
1339,339,Customer_339,639,Retired,3,Chicago Central,Chicago,Midwest,Home,6339,6.890000000000001,2023-09-02,360,Active,949.1,6,6,0,0,100.0,0.0,Medium Risk
1340,340,Customer_340,640,Unknown,4,Texas Hub,Houston,South,Auto,6340,6.9,2023-09-03,60,Defaulted,948.1,6,0,0,0,0.0,0.0,High Risk
1341,341,Customer_341,641,Employed,5,Silicon Valley,San Jose,West,Personal,6341,6.91,2023-09-04,36,Closed,947.1,6,6,0,0,100.0,0.0,Medium Risk
1342,342,Customer_342,642,Employed,6,West Coast Tower,Los Angeles,West,Home,6342,6.92,2023-09-05,360,Closed,946.1,6,6,0,0,100.0,0.0,Medium Risk
1343,343,Customer_343,643,Employed,7,Miami Beach,Miami,South,Auto,6343,6.93,2023-09-06,60,Closed,945.1,6,6,0,0,100.0,0.0,Medium Risk
1344,344,Customer_344,644,Employed,8,Boston Financial,Boston,Northeast,Personal,6344,6.9399999999999995,2023-09-07,36,Closed,944.1,6,6,0,0,100.0,0.0,Medium Risk
1345,345,Customer_345,645,Self-Employed,1,Downtown Metro,New York,Northeast,Home,6345,6.95,2023-09-08,360,Closed,943.1,6,6,0,0,100.0,0.0,Medium Risk
1346,346,Customer_346,646,Self-Employed,2,Midtown Plaza,New York,Northeast,Auto,6346,6.96,2023-09-09,60,Closed,942.1,6,6,0,0,100.0,0.0,Medium Risk
1347,347,Customer_347,647,Self-Employed,3,Chicago Central,Chicago,Midwest,Personal,6347,6.970000000000001,2023-09-10,36,Closed,941.1,6,6,0,0,100.0,0.0,Medium Risk
1348,348,Customer_348,648,Retired,4,Texas Hub,Houston,South,Home,6348,6.98,2023-09-11,360,Active,940.1,6,6,0,0,100.0,0.0,Medium Risk
1349,349,Customer_349,649,Retired,5,Silicon Valley,San Jose,West,Auto,6349,6.99,2023-09-12,60,Active,939.1,6,6,0,0,100.0,0.0,Medium Risk
1350,-1,Unknown,0,Unknown,6,West Coast Tower,Los Angeles,West,Personal,6350,7,2023-09-13,36,Active,938.1,6,0,0,0,0.0,0.0,High Risk
1351,351,Customer_351,651,Employed,7,Miami Beach,Miami,South,Home,6351,7.01,2023-09-14,360,Active,937.1,6,0,0,6,0.0,0.0,High Risk
1352,352,Customer_352,652,Employed,8,Boston Financial,Boston,Northeast,Auto,6352,7.02,2023-09-15,60,Active,936.1,6,0,0,6,0.0,0.0,High Risk
1353,353,Customer_353,653,Employed,1,Downtown Metro,New York,Northeast,Personal,6353,7.03,2023-09-16,36,Active,935.1,6,0,6,0,0.0,1528.1,High Risk
1354,354,Customer_354,654,Employed,2,Midtown Plaza,New York,Northeast,Home,6354,7.04,2023-09-17,360,Active,934.1,6,0,6,0,0.0,1528.1,High Risk
1355,355,Customer_355,655,Self-Employed,3,Chicago Central,Chicago,Midwest,Auto,6355,7.050000000000001,2023-09-18,60,Active,933.1,6,0,6,0,0.0,1528.1,High Risk
1356,356,Customer_356,656,Self-Employed,4,Texas Hub,Houston,South,Personal,6356,7.0600000000000005,2023-09-19,36,Active,932.1,6,0,6,0,0.0,1528.1,High Risk
1357,357,Customer_357,657,Self-Employed,5,Silicon Valley,San Jose,West,Home,6357,7.07,2023-09-20,360,Active,931.1,6,0,6,0,0.0,1528.1,High Risk
1358,358,Customer_358,658,Retired,6,West Coast Tower,Los Angeles,West,Auto,6358,7.08,2023-09-21,60,Active,930.1,6,6,0,0,100.0,0.0,Medium Risk
1359,359,Customer_359,659,Retired,7,Miami Beach,Miami,South,Personal,6359,7.09,2023-09-22,36,Active,929.1,6,6,0,0,100.0,0.0,Medium Risk
1360,360,Customer_360,660,Unknown,8,Boston Financial,Boston,Northeast,Home,6360,7.1,2023-09-23,360,Defaulted,928.1,6,0,0,0,0.0,0.0,High Risk
1361,361,Customer_361,661,Employed,1,Downtown Metro,New York,Northeast,Auto,6361,7.109999999999999,2023-09-24,60,Closed,927.1,6,6,0,0,100.0,0.0,Medium Risk
1362,362,Customer_362,662,Employed,2,Midtown Plaza,New York,Northeast,Personal,6362,7.12,2023-09-25,36,Closed,926.1,6,6,0,0,100.0,0.0,Medium Risk
1363,363,Customer_363,663,Employed,3,Chicago Central,Chicago,Midwest,Home,6363,7.13,2023-09-26,360,Closed,925.1,6,6,0,0,100.0,0.0,Medium Risk
1364,364,Customer_364,664,Employed,4,Texas Hub,Houston,South,Auto,6364,7.140000000000001,2023-09-27,60,Closed,924.1,6,6,0,0,100.0,0.0,Medium Risk
1365,-1,Unknown,0,Unknown,5,Silicon Valley,San Jose,West,Personal,6365,7.15,2023-09-28,36,Closed,923.1,6,6,0,0,100.0,0.0,Medium Risk
1366,366,Customer_366,666,Self-Employed,6,West Coast Tower,Los Angeles,West,Home,6366,7.16,2023-09-29,360,Closed,922.1,6,6,0,0,100.0,0.0,Medium Risk
1367,367,Customer_367,667,Self-Employed,7,Miami Beach,Miami,South,Auto,6367,7.17,2023-09-30,60,Closed,921.1,6,6,0,0,100.0,0.0,Medium Risk
1368,368,Customer_368,668,Retired,8,Boston Financial,Boston,Northeast,Personal,6368,7.18,2023-10-01,36,Active,920.1,6,6,0,0,100.0,0.0,Medium Risk
1369,369,Customer_369,669,Retired,1,Downtown Metro,New York,Northeast,Home,6369,7.1899999999999995,2023-10-02,360,Active,919.1,6,6,0,0,100.0,0.0,Medium Risk
1370,370,Customer_370,670,Unknown,2,Midtown Plaza,New York,Northeast,Auto,6370,7.2,2023-10-03,60,Active,918.1,6,0,0,0,0.0,0.0,High Risk
1371,371,Customer_371,671,Employed,3,Chicago Central,Chicago,Midwest,Personal,6371,7.21,2023-10-04,36,Active,917.1,6,6,0,0,100.0,0.0,Medium Risk
1372,372,Customer_372,672,Employed,4,Texas Hub,Houston,South,Home,6372,7.220000000000001,2023-10-05,360,Active,916.1,6,6,0,0,100.0,0.0,Medium Risk
1373,373,Customer_373,673,Employed,5,Silicon Valley,San Jose,West,Auto,6373,7.23,2023-10-06,60,Active,915.1,6,6,0,0,100.0,0.0,Medium Risk
1374,374,Customer_374,674,Employed,6,West Coast Tower,Los Angeles,West,Personal,6374,7.24,2023-10-07,36,Active,914.1,6,6,0,0,100.0,0.0,Medium Risk
1375,375,Customer_375,675,Self-Employed,7,Miami Beach,Miami,South,Home,6375,7.25,2023-10-08,360,Active,913.1,6,6,0,0,100.0,0.0,Medium Risk
1376,376,Customer_376,676,Self-Employed,8,Boston Financial,Boston,Northeast,Auto,6376,7.26,2023-10-09,60,Active,912.1,6,6,0,0,100.0,0.0,Medium Risk
1377,377,Customer_377,677,Self-Employed,1,Downtown Metro,New York,Northeast,Personal,6377,7.27,2023-10-10,36,Active,911.1,6,6,0,0,100.0,0.0,Medium Risk
1378,378,Customer_378,678,Retired,2,Midtown Plaza,New York,Northeast,Home,6378,7.28,2023-10-11,360,Active,910.1,6,6,0,0,100.0,0.0,Medium Risk
1379,379,Customer_379,679,Retired,3,Chicago Central,Chicago,Midwest,Auto,6379,7.29,2023-10-12,60,Active,909.1,6,6,0,0,100.0,0.0,Medium Risk
1380,-1,Unknown,0,Unknown,4,Texas Hub,Houston,South,Personal,6380,7.300000000000001,2023-10-13,36,Defaulted,908.1,6,0,0,0,0.0,0.0,High Risk
1381,381,Customer_381,681,Employed,5,Silicon Valley,San Jose,West,Home,6381,7.3100000000000005,2023-10-14,360,Closed,907.1,6,6,0,0,100.0,0.0,Medium Risk
1382,382,Customer_382,682,Employed,6,West Coast Tower,Los Angeles,West,Auto,6382,7.32,2023-10-15,60,Closed,906.1,6,6,0,0,100.0,0.0,Medium Risk
1383,383,Customer_383,683,Employed,7,Miami Beach,Miami,South,Personal,6383,7.33,2023-10-16,36,Closed,905.1,6,6,0,0,100.0,0.0,Medium Risk
1384,384,Customer_384,684,Employed,8,Boston Financial,Boston,Northeast,Home,6384,7.34,2023-10-17,360,Closed,904.1,6,6,0,0,100.0,0.0,Medium Risk
1385,385,Customer_385,685,Self-Employed,1,Downtown Metro,New York,Northeast,Auto,6385,7.35,2023-10-18,60,Closed,903.1,6,6,0,0,100.0,0.0,Medium Risk
1386,386,Customer_386,686,Self-Employed,2,Midtown Plaza,New York,Northeast,Personal,6386,7.359999999999999,2023-10-19,36,Closed,902.1,6,6,0,0,100.0,0.0,Medium Risk
1387,387,Customer_387,687,Self-Employed,3,Chicago Central,Chicago,Midwest,Home,6387,7.37,2023-10-20,360,Closed,901.1,6,6,0,0,100.0,0.0,Medium Risk
1388,388,Customer_388,688,Retired,4,Texas Hub,Houston,South,Auto,6388,7.38,2023-10-21,60,Active,900.1,6,6,0,0,100.0,0.0,Medium Risk
1389,389,Customer_389,689,Retired,5,Silicon Valley,San Jose,West,Personal,6389,7.390000000000001,2023-10-22,36,Active,899.1,6,6,0,0,100.0,0.0,Medium Risk
1390,390,Customer_390,690,Unknown,6,West Coast Tower,Los Angeles,West,Home,6390,7.4,2023-10-23,360,Active,898.1,6,0,0,0,0.0,0.0,High Risk
1391,391,Customer_391,691,Employed,7,Miami Beach,Miami,South,Auto,6391,7.41,2023-10-24,60,Active,897.1,6,6,0,0,100.0,0.0,Medium Risk
1392,392,Customer_392,692,Employed,8,Boston Financial,Boston,Northeast,Personal,6392,7.42,2023-10-25,36,Active,896.1,6,6,0,0,100.0,0.0,Medium Risk
1393,393,Customer_393,693,Employed,1,Downtown Metro,New York,Northeast,Home,6393,7.43,2023-10-26,360,Active,895.1,6,6,0,0,100.0,0.0,Medium Risk
1394,394,Customer_394,694,Employed,2,Midtown Plaza,New York,Northeast,Auto,6394,7.4399999999999995,2023-10-27,60,Active,894.1,6,6,0,0,100.0,0.0,Medium Risk
1395,-1,Unknown,0,Unknown,3,Chicago Central,Chicago,Midwest,Personal,6395,7.45,2023-10-28,36,Active,893.1,6,6,0,0,100.0,0.0,Medium Risk
1396,396,Customer_396,696,Self-Employed,4,Texas Hub,Houston,South,Home,6396,7.46,2023-10-29,360,Active,892.1,6,6,0,0,100.0,0.0,Medium Risk
1397,397,Customer_397,697,Self-Employed,5,Silicon Valley,San Jose,West,Auto,6397,7.470000000000001,2023-10-30,60,Active,891.1,6,6,0,0,100.0,0.0,Medium Risk
1398,398,Customer_398,698,Retired,6,West Coast Tower,Los Angeles,West,Personal,6398,7.48,2023-10-31,36,Active,890.1,6,6,0,0,100.0,0.0,Medium Risk
1399,399,Customer_399,699,Retired,7,Miami Beach,Miami,South,Home,6399,7.49,2023-11-01,360,Active,889.1,6,6,0,0,100.0,0.0,Medium Risk
1400,400,Customer_400,700,Unknown,8,Boston Financial,Boston,Northeast,Auto,6400,7.5,2023-11-02,60,Defaulted,888.1,6,0,0,0,0.0,0.0,High Risk
1401,401,Customer_401,701,Employed,1,Downtown Metro,New York,Northeast,Personal,6401,7.51,2023-11-03,36,Closed,887.1,6,0,0,6,0.0,0.0,High Risk
1402,402,Customer_402,702,Employed,2,Midtown Plaza,New York,Northeast,Home,6402,7.5200000000000005,2023-11-04,360,Closed,886.1,6,0,0,6,0.0,0.0,High Risk
1403,403,Customer_403,703,Employed,3,Chicago Central,Chicago,Midwest,Auto,6403,7.53,2023-11-05,60,Closed,885.1,6,0,6,0,0.0,1528.1,High Risk
1404,404,Customer_404,704,Employed,4,Texas Hub,Houston,South,Personal,6404,7.54,2023-11-06,36,Closed,884.1,6,0,6,0,0.0,1528.1,High Risk
1405,405,Customer_405,705,Self-Employed,5,Silicon Valley,San Jose,West,Home,6405,7.55,2023-11-07,360,Closed,883.1,6,0,6,0,0.0,1528.1,High Risk
1406,406,Customer_406,706,Self-Employed,6,West Coast Tower,Los Angeles,West,Auto,6406,7.5600000000000005,2023-11-08,60,Closed,882.1,6,0,6,0,0.0,1528.1,High Risk
1407,407,Customer_407,707,Self-Employed,7,Miami Beach,Miami,South,Personal,6407,7.57,2023-11-09,36,Closed,881.1,6,0,6,0,0.0,1528.1,High Risk
1408,408,Customer_408,708,Retired,8,Boston Financial,Boston,Northeast,Home,6408,7.58,2023-11-10,360,Active,880.1,6,6,0,0,100.0,0.0,Medium Risk
1409,409,Customer_409,709,Retired,1,Downtown Metro,New York,Northeast,Auto,6409,7.59,2023-11-11,60,Active,879.1,6,6,0,0,100.0,0.0,Medium Risk
1410,-1,Unknown,0,Unknown,2,Midtown Plaza,New York,Northeast,Personal,6410,7.6,2023-11-12,36,Active,878.1,6,0,0,0,0.0,0.0,High Risk
1411,411,Customer_411,711,Employed,3,Chicago Central,Chicago,Midwest,Home,6411,7.61,2023-11-13,360,Active,877.1,6,6,0,0,100.0,0.0,Medium Risk
1412,412,Customer_412,712,Employed,4,Texas Hub,Houston,South,Auto,6412,7.62,2023-11-14,60,Active,876.1,6,6,0,0,100.0,0.0,Medium Risk
1413,413,Customer_413,713,Employed,5,Silicon Valley,San Jose,West,Personal,6413,7.63,2023-11-15,36,Active,875.1,6,6,0,0,100.0,0.0,Medium Risk
1414,414,Customer_414,714,Employed,6,West Coast Tower,Los Angeles,West,Home,6414,7.64,2023-11-16,360,Active,874.1,6,6,0,0,100.0,0.0,Medium Risk
1415,415,Customer_415,715,Self-Employed,7,Miami Beach,Miami,South,Auto,6415,7.65,2023-11-17,60,Active,873.1,6,6,0,0,100.0,0.0,Medium Risk
1416,416,Customer_416,716,Self-Employed,8,Boston Financial,Boston,Northeast,Personal,6416,7.66,2023-11-18,36,Active,872.1,6,6,0,0,100.0,0.0,Medium Risk
1417,417,Customer_417,717,Self-Employed,1,Downtown Metro,New York,Northeast,Home,6417,7.67,2023-11-19,360,Active,871.1,6,6,0,0,100.0,0.0,Medium Risk
1418,418,Customer_418,718,Retired,2,Midtown Plaza,New York,Northeast,Auto,6418,7.68,2023-11-20,60,Active,870.1,6,6,0,0,100.0,0.0,Medium Risk
1419,419,Customer_419,719,Retired,3,Chicago Central,Chicago,Midwest,Personal,6419,7.69,2023-11-21,36,Active,869.1,6,6,0,0,100.0,0.0,Medium Risk
1420,420,Customer_420,720,Unknown,4,Texas Hub,Houston,South,Home,6420,7.7,2023-11-22,360,Defaulted,868.1,6,0,0,0,0.0,0.0,High Risk
1421,421,Customer_421,721,Employed,5,Silicon Valley,San Jose,West,Auto,6421,7.71,2023-11-23,60,Closed,867.1,6,6,0,0,100.0,0.0,Medium Risk
1422,422,Customer_422,722,Employed,6,West Coast Tower,Los Angeles,West,Personal,6422,7.72,2023-11-24,36,Closed,866.1,6,6,0,0,100.0,0.0,Medium Risk
1423,423,Customer_423,723,Employed,7,Miami Beach,Miami,South,Home,6423,7.73,2023-11-25,360,Closed,865.1,6,6,0,0,100.0,0.0,Medium Risk
1424,424,Customer_424,724,Employed,8,Boston Financial,Boston,Northeast,Auto,6424,7.74,2023-11-26,60,Closed,864.1,6,6,0,0,100.0,0.0,Medium Risk
1425,-1,Unknown,0,Unknown,1,Downtown Metro,New York,Northeast,Personal,6425,7.75,2023-11-27,36,Closed,863.1,6,6,0,0,100.0,0.0,Medium Risk
1426,426,Customer_426,726,Self-Employed,2,Midtown Plaza,New York,Northeast,Home,6426,7.76,2023-11-28,360,Closed,862.1,6,6,0,0,100.0,0.0,Medium Risk
1427,427,Customer_427,727,Self-Employed,3,Chicago Central,Chicago,Midwest,Auto,6427,7.7700000000000005,2023-11-29,60,Closed,861.1,6,6,0,0,100.0,0.0,Medium Risk
1428,428,Customer_428,728,Retired,4,Texas Hub,Houston,South,Personal,6428,7.78,2023-11-30,36,Active,860.1,6,6,0,0,100.0,0.0,Medium Risk
1429,429,Customer_429,729,Retired,5,Silicon Valley,San Jose,West,Home,6429,7.79,2023-12-01,360,Active,859.1,6,6,0,0,100.0,0.0,Medium Risk
1430,430,Customer_430,730,Unknown,6,West Coast Tower,Los Angeles,West,Auto,6430,7.8,2023-12-02,60,Active,858.1,6,0,0,0,0.0,0.0,High Risk
1431,431,Customer_431,731,Employed,7,Miami Beach,Miami,South,Personal,6431,7.8100000000000005,2023-12-03,36,Active,857.1,6,6,0,0,100.0,0.0,Medium Risk
1432,432,Customer_432,732,Employed,8,Boston Financial,Boston,Northeast,Home,6432,7.82,2023-12-04,360,Active,856.1,6,6,0,0,100.0,0.0,Medium Risk
1433,433,Customer_433,733,Employed,1,Downtown Metro,New York,Northeast,Auto,6433,7.83,2023-12-05,60,Active,855.1,6,6,0,0,100.0,0.0,Medium Risk
1434,434,Customer_434,734,Employed,2,Midtown Plaza,New York,Northeast,Personal,6434,7.84,2023-12-06,36,Active,854.1,6,6,0,0,100.0,0.0,Medium Risk
1435,435,Customer_435,735,Self-Employed,3,Chicago Central,Chicago,Midwest,Home,6435,7.8500000000000005,2023-12-07,360,Active,853.1,6,6,0,0,100.0,0.0,Medium Risk
1436,436,Customer_436,736,Self-Employed,4,Texas Hub,Houston,South,Auto,6436,7.86,2023-12-08,60,Active,852.1,6,6,0,0,100.0,0.0,Medium Risk
1437,437,Customer_437,737,Self-Employed,5,Silicon Valley,San Jose,West,Personal,6437,7.87,2023-12-09,36,Active,851.1,6,6,0,0,100.0,0.0,Medium Risk
1438,438,Customer_438,738,Retired,6,West Coast Tower,Los Angeles,West,Home,6438,7.88,2023-12-10,360,Active,850.1,6,6,0,0,100.0,0.0,Medium Risk
1439,439,Customer_439,739,Retired,7,Miami Beach,Miami,South,Auto,6439,7.89,2023-12-11,60,Active,849.1,6,6,0,0,100.0,0.0,Medium Risk
1440,-1,Unknown,0,Unknown,8,Boston Financial,Boston,Northeast,Personal,6440,7.9,2023-12-12,36,Defaulted,848.1,6,0,0,0,0.0,0.0,High Risk
1441,441,Customer_441,741,Employed,1,Downtown Metro,New York,Northeast,Home,6441,7.91,2023-12-13,360,Closed,847.1,6,6,0,0,100.0,0.0,Medium Risk
1442,442,Customer_442,742,Employed,2,Midtown Plaza,New York,Northeast,Auto,6442,7.92,2023-12-14,60,Closed,846.1,6,6,0,0,100.0,0.0,Medium Risk
1443,443,Customer_443,743,Employed,3,Chicago Central,Chicago,Midwest,Personal,6443,7.93,2023-12-15,36,Closed,845.1,6,6,0,0,100.0,0.0,Medium Risk
1444,444,Customer_444,744,Employed,4,Texas Hub,Houston,South,Home,6444,7.94,2023-12-16,360,Closed,844.1,6,6,0,0,100.0,0.0,Medium Risk
1445,445,Customer_445,745,Self-Employed,5,Silicon Valley,San Jose,West,Auto,6445,7.95,2023-12-17,60,Closed,843.1,6,6,0,0,100.0,0.0,Medium Risk
1446,446,Customer_446,746,Self-Employed,6,West Coast Tower,Los Angeles,West,Personal,6446,7.96,2023-12-18,36,Closed,842.1,6,6,0,0,100.0,0.0,Medium Risk
1447,447,Customer_447,747,Self-Employed,7,Miami Beach,Miami,South,Home,6447,7.97,2023-12-19,360,Closed,841.1,6,6,0,0,100.0,0.0,Medium Risk
1448,448,Customer_448,748,Retired,8,Boston Financial,Boston,Northeast,Auto,6448,7.98,2023-12-20,60,Active,840.1,6,6,0,0,100.0,0.0,Medium Risk
1449,449,Customer_449,749,Retired,1,Downtown Metro,New York,Northeast,Personal,6449,7.99,2023-12-21,36,Active,839.1,6,6,0,0,100.0,0.0,Medium Risk
1450,450,Customer_450,750,Unknown,2,Midtown Plaza,New York,Northeast,Home,6450,8,2023-12-22,360,Active,838.1,6,0,0,0,0.0,0.0,High Risk
1451,451,Customer_451,751,Employed,3,Chicago Central,Chicago,Midwest,Auto,6451,8.01,2023-12-23,60,Active,837.1,6,0,0,6,0.0,0.0,High Risk
1452,452,Customer_452,752,Employed,4,Texas Hub,Houston,South,Personal,6452,8.02,2023-12-24,36,Active,836.1,6,0,0,6,0.0,0.0,High Risk
1453,453,Customer_453,753,Employed,5,Silicon Valley,San Jose,West,Home,6453,8.030000000000001,2023-12-25,360,Active,835.1,6,0,6,0,0.0,1528.1,High Risk
1454,454,Customer_454,754,Employed,6,West Coast Tower,Los Angeles,West,Auto,6454,8.04,2023-12-26,60,Active,834.1,6,0,6,0,0.0,1528.1,High Risk
1455,-1,Unknown,0,Unknown,7,Miami Beach,Miami,South,Personal,6455,8.05,2023-12-27,36,Active,833.1,6,0,6,0,0.0,1528.1,High Risk
1456,456,Customer_456,756,Self-Employed,8,Boston Financial,Boston,Northeast,Home,6456,8.06,2023-12-28,360,Active,832.1,6,0,6,0,0.0,1528.1,High Risk
1457,457,Customer_457,757,Self-Employed,1,Downtown Metro,New York,Northeast,Auto,6457,8.07,2023-12-29,60,Active,831.1,6,0,6,0,0.0,1528.1,High Risk
1458,458,Customer_458,758,Retired,2,Midtown Plaza,New York,Northeast,Personal,6458,8.08,2023-12-30,36,Active,830.1,6,6,0,0,100.0,0.0,Low Risk
1459,459,Customer_459,759,Retired,3,Chicago Central,Chicago,Midwest,Home,6459,8.09,2023-12-31,360,Active,829.1,6,6,0,0,100.0,0.0,Low Risk
1460,460,Customer_460,760,Unknown,4,Texas Hub,Houston,South,Auto,6460,8.100000000000001,2022-01-01,60,Defaulted,1558.1,6,0,0,0,0.0,0.0,High Risk
1461,461,Customer_461,761,Employed,5,Silicon Valley,San Jose,West,Personal,6461,8.11,2022-01-02,36,Closed,1557.1,6,6,0,0,100.0,0.0,Low Risk
1462,462,Customer_462,762,Employed,6,West Coast Tower,Los Angeles,West,Home,6462,8.120000000000001,2022-01-03,360,Closed,1556.1,6,6,0,0,100.0,0.0,Low Risk
1463,463,Customer_463,763,Employed,7,Miami Beach,Miami,South,Auto,6463,8.129999999999999,2022-01-04,60,Closed,1555.1,6,6,0,0,100.0,0.0,Low Risk
1464,464,Customer_464,764,Employed,8,Boston Financial,Boston,Northeast,Personal,6464,8.14,2022-01-05,36,Closed,1554.1,6,6,0,0,100.0,0.0,Low Risk
1465,465,Customer_465,765,Self-Employed,1,Downtown Metro,New York,Northeast,Home,6465,8.15,2022-01-06,360,Closed,1553.1,6,6,0,0,100.0,0.0,Low Risk
1466,466,Customer_466,766,Self-Employed,2,Midtown Plaza,New York,Northeast,Auto,6466,8.16,2022-01-07,60,Closed,1552.1,6,6,0,0,100.0,0.0,Low Risk
1467,467,Customer_467,767,Self-Employed,3,Chicago Central,Chicago,Midwest,Personal,6467,8.17,2022-01-08,36,Closed,1551.1,6,6,0,0,100.0,0.0,Low Risk
1468,468,Customer_468,768,Retired,4,Texas Hub,Houston,South,Home,6468,8.18,2022-01-09,360,Active,1550.1,6,6,0,0,100.0,0.0,Low Risk
1469,469,Customer_469,769,Retired,5,Silicon Valley,San Jose,West,Auto,6469,8.190000000000001,2022-01-10,60,Active,1549.1,6,6,0,0,100.0,0.0,Low Risk
1470,-1,Unknown,0,Unknown,6,West Coast Tower,Los Angeles,West,Personal,6470,8.2,2022-01-11,36,Active,1548.1,6,0,0,0,0.0,0.0,High Risk
1471,471,Customer_471,771,Employed,7,Miami Beach,Miami,South,Home,6471,8.21,2022-01-12,360,Active,1547.1,6,6,0,0,100.0,0.0,Low Risk
1472,472,Customer_472,772,Employed,8,Boston Financial,Boston,Northeast,Auto,6472,8.219999999999999,2022-01-13,60,Active,1546.1,6,6,0,0,100.0,0.0,Low Risk
